animal_id,breed,sex,birth_weight_kg,withers_height_cm,chest_girth_cm,body_length_cm,colostrum_liters_first_week,early_health_score,ration_type,daily_dry_matter_intake_kg,disease_history_first_3m,weight_3m_kg,weight_6m_kg,weight_12m_kg
ANM-01409,Limuzin,Male,34.6,82.7,87.6,83.7,18.0,4,standard,5.44,0,125.2,235.9,380.9
ANM-01410,Hereford,Male,40.9,73.3,77.7,74.5,18.0,3,high_protein,5.16,0,119.3,232.9,392.1
ANM-01411,Hereford,Female,35.6,74.5,83.0,67.9,25.5,5,standard,4.13,0,114.7,194.4,336.7
ANM-01412,Limuzin,Male,41.4,86.9,101.2,91.6,13.3,4,high_energy,6.7,1,129.8,230.4,348.3
ANM-01413,Limuzin,Male,40.3,70.2,85.9,75.5,17.1,4,standard,3.58,1,113.2,171.7,266.5
ANM-01414,Limuzin,Male,40.5,76.3,96.0,68.3,9.1,1,standard,2.75,1,93.6,133.1,220.0
ANM-01415,Holstein,Male,35.5,72.9,88.7,69.0,17.0,3,high_energy,7.01,1,103.6,197.8,325.4
ANM-01416,Hereford,Male,36.0,60.7,70.7,58.1,20.4,4,standard,3.23,0,100.2,193.2,333.3
ANM-01417,Angus,Female,37.1,79.1,83.5,74.0,19.1,3,standard,4.42,0,103.7,178.7,285.1
ANM-01418,Angus,Female,35.2,67.1,84.9,67.9,16.8,5,high_protein,4.68,0,110.4,217.4,317.7
ANM-01419,Limuzin,Male,35.8,75.1,88.0,75.9,23.5,5,standard,3.62,0,126.3,218.9,354.5
ANM-01420,Limuzin,Female,40.8,81.9,97.5,85.9,10.6,5,standard,5.0,0,131.7,223.5,387.5
ANM-01421,Hereford,Female,33.6,63.5,68.3,65.9,20.3,3,standard,5.08,0,96.0,176.9,269.8
ANM-01422,Jersey,Male,33.0,62.8,75.1,63.5,23.8,3,standard,3.6,0,65.0,148.5,264.9
ANM-01423,Jersey,Female,35.4,73.4,79.4,68.7,15.6,4,high_energy,2.59,0,67.6,127.8,250.0
ANM-01424,Simmental,Male,38.7,78.0,91.0,74.4,22.5,5,standard,4.49,0,130.7,229.5,375.3
ANM-01425,Simmental,Male,43.6,84.4,98.6,82.0,23.9,4,high_protein,5.11,0,146.7,252.3,445.9
ANM-01426,Simmental,Male,41.7,79.5,87.5,73.3,11.3,3,high_energy,5.33,0,127.7,233.5,392.6
ANM-01427,Holstein,Male,31.8,82.5,78.7,72.0,23.6,5,high_protein,3.44,0,96.2,187.7,343.7
ANM-01428,Holstein,Female,38.4,81.4,80.4,80.5,12.3,3,high_protein,4.14,0,92.9,173.4,308.9
ANM-01429,Hereford,Female,40.9,74.8,78.4,72.0,18.3,4,high_protein,4.86,0,108.0,210.7,345.1
ANM-01430,Jersey,Female,36.7,77.9,74.9,66.0,22.8,3,high_energy,4.2,1,65.0,124.2,220.0
ANM-01431,Limuzin,Female,29.7,68.8,75.8,69.6,14.3,3,standard,3.84,1,79.5,141.4,220.0
ANM-01432,Angus,Female,33.3,75.2,87.7,72.6,15.9,3,standard,3.56,1,91.3,148.4,220.0
ANM-01433,Holstein,Female,33.5,77.6,81.4,71.1,8.3,4,high_energy,5.9,1,80.0,171.4,296.6
ANM-01434,Holstein,Male,37.1,77.4,83.5,78.7,14.7,4,standard,3.68,0,114.8,200.1,335.4
ANM-01435,Holstein,Male,31.8,83.6,83.3,88.1,12.8,1,high_energy,3.15,0,76.9,155.8,282.9
ANM-01436,Limuzin,Female,37.8,77.0,85.3,76.2,14.4,5,standard,4.71,0,119.9,217.4,344.4
ANM-01437,Holstein,Male,40.2,74.5,95.7,83.1,13.0,4,high_protein,5.88,0,108.0,211.2,390.1
ANM-01438,Jersey,Male,34.6,64.3,72.8,65.8,10.0,2,standard,2.88,0,65.0,136.6,238.8
ANM-01439,Limuzin,Male,34.9,71.7,77.0,77.7,18.0,5,high_protein,3.85,1,99.0,201.5,313.3
ANM-01440,Limuzin,Female,45.4,87.9,97.4,78.5,16.7,3,standard,4.13,0,119.5,193.0,312.7
ANM-01441,Simmental,Male,33.0,87.3,91.5,83.7,17.2,4,standard,4.91,0,109.1,221.5,397.6
ANM-01442,Holstein,Male,40.9,81.3,94.5,88.4,10.9,2,high_protein,4.5,0,103.6,191.5,339.8
ANM-01443,Holstein,Male,34.2,76.2,78.7,75.6,25.7,4,high_protein,3.66,0,95.5,199.6,329.8
ANM-01444,Holstein,Male,41.3,78.7,87.4,75.3,25.6,5,high_energy,4.59,0,121.1,234.5,394.6
ANM-01445,Holstein,Female,45.7,76.8,89.4,76.6,18.3,5,high_protein,3.59,0,120.6,213.0,343.1
ANM-01446,Angus,Male,35.1,72.5,79.4,72.9,13.9,3,standard,2.38,1,70.2,123.2,220.0
ANM-01447,Limuzin,Female,40.0,81.5,83.9,78.6,11.4,3,high_protein,5.56,0,117.2,212.1,346.9
ANM-01448,Jersey,Female,28.8,66.3,68.3,68.5,19.4,4,standard,3.12,0,65.0,120.2,220.0
ANM-01449,Angus,Male,35.8,73.9,84.3,66.2,14.0,5,high_energy,5.75,0,125.7,241.7,439.8
ANM-01450,Holstein,Female,37.5,77.5,94.1,75.0,23.1,4,standard,5.89,0,112.2,201.5,343.3
ANM-01451,Hereford,Female,33.4,76.9,84.9,75.6,23.1,4,standard,3.6,0,101.9,181.3,284.7
ANM-01452,Angus,Female,33.1,70.6,74.2,69.2,10.2,3,high_energy,5.84,1,79.4,142.2,268.5
ANM-01453,Limuzin,Male,33.4,73.8,87.6,70.9,10.3,5,high_energy,5.11,0,116.4,228.4,398.0
ANM-01454,Limuzin,Male,34.6,82.1,96.2,69.8,12.4,2,standard,5.05,0,114.7,222.5,371.8
ANM-01455,Simmental,Female,43.2,74.9,96.3,75.8,21.5,2,high_protein,6.12,1,114.2,202.5,323.5
ANM-01456,Holstein,Female,41.5,76.6,94.2,79.3,12.0,5,high_energy,6.36,0,117.1,223.8,349.1
ANM-01457,Simmental,Female,38.9,74.6,84.3,72.2,16.8,3,standard,3.66,0,109.2,212.9,280.8
ANM-01458,Jersey,Female,36.0,65.2,68.0,66.6,25.3,2,high_energy,6.6,0,72.9,157.4,295.3
ANM-01459,Limuzin,Male,33.7,79.7,81.9,90.5,15.9,3,standard,5.0,0,115.5,212.4,344.9
ANM-01460,Simmental,Female,31.8,68.6,79.4,70.4,11.9,3,standard,4.84,1,77.2,124.0,220.0
ANM-01461,Hereford,Male,37.3,78.2,92.1,73.7,16.2,4,high_energy,4.96,0,119.4,224.2,376.5
ANM-01462,Angus,Female,29.9,66.2,84.5,73.3,24.3,3,standard,3.45,1,82.4,153.4,242.8
ANM-01463,Holstein,Male,36.2,81.2,93.9,74.3,11.5,4,standard,3.21,0,84.3,160.6,282.2
ANM-01464,Simmental,Male,42.9,87.9,91.4,77.8,8.8,2,high_energy,5.19,1,110.2,181.5,324.9
ANM-01465,Angus,Female,31.1,72.9,75.3,66.3,9.9,1,standard,3.51,1,65.0,120.0,220.0
ANM-01466,Angus,Female,42.1,84.7,86.8,90.3,17.2,2,high_protein,4.53,0,99.4,187.2,296.5
ANM-01467,Jersey,Female,31.6,64.0,69.2,65.5,13.8,4,high_energy,3.64,1,65.0,130.8,225.7
ANM-01468,Simmental,Male,42.0,76.1,85.3,86.5,13.7,4,standard,5.34,0,124.4,223.9,383.8
ANM-01469,Hereford,Male,40.3,78.8,84.9,67.6,22.5,2,high_energy,6.4,0,122.0,225.6,397.4
ANM-01470,Holstein,Female,35.0,83.4,89.2,80.9,21.9,4,standard,4.36,0,106.1,185.2,299.7
ANM-01471,Limuzin,Male,38.3,82.5,98.4,86.7,23.7,5,high_energy,5.33,1,137.3,241.7,403.8
ANM-01472,Holstein,Male,37.1,69.0,82.6,81.9,23.8,5,standard,3.7,0,97.2,183.4,298.4
ANM-01473,Holstein,Female,36.9,77.4,93.6,83.2,16.1,3,high_protein,4.04,0,100.7,186.9,322.1
ANM-01474,Jersey,Male,31.5,63.5,71.7,63.9,15.4,5,standard,3.04,0,71.8,141.2,256.1
ANM-01475,Jersey,Female,25.7,62.0,75.3,65.5,21.8,4,high_energy,5.3,0,65.0,154.8,280.9
ANM-01476,Jersey,Male,34.4,65.2,76.6,64.3,17.4,3,standard,3.46,0,70.5,144.3,274.4
ANM-01477,Jersey,Female,34.9,72.3,83.2,70.3,11.5,4,standard,3.25,1,65.0,120.0,220.0
ANM-01478,Limuzin,Female,42.3,85.3,86.2,79.6,15.8,5,standard,4.38,0,123.5,213.6,332.6
ANM-01479,Jersey,Female,30.8,66.0,73.2,69.4,19.5,4,high_energy,5.64,0,79.2,165.4,286.9
ANM-01480,Jersey,Female,31.4,68.5,70.7,63.2,19.9,2,high_protein,2.93,1,65.0,120.0,220.0
ANM-01481,Jersey,Male,32.9,75.9,81.6,76.6,20.5,4,standard,5.55,0,99.3,201.2,356.2
ANM-01482,Holstein,Female,36.5,79.2,83.1,66.2,19.8,3,standard,4.28,0,83.2,162.8,254.5
ANM-01483,Angus,Female,31.0,70.2,72.3,71.7,14.3,5,standard,3.06,1,90.0,129.0,251.6
ANM-01484,Simmental,Female,31.1,74.6,80.9,78.8,16.5,1,standard,6.02,0,84.0,157.3,268.2
ANM-01485,Angus,Female,35.0,68.9,79.8,68.4,22.4,5,high_protein,5.38,0,115.5,207.0,353.2
ANM-01486,Holstein,Female,41.4,78.8,85.5,62.4,16.7,1,high_protein,5.39,1,81.4,137.6,231.1
ANM-01487,Limuzin,Female,36.0,77.5,85.9,78.2,13.8,2,high_protein,5.51,1,92.6,159.0,265.1
ANM-01488,Jersey,Female,26.2,67.7,72.5,71.6,17.4,4,standard,3.9,0,65.0,141.4,223.3
ANM-01489,Limuzin,Male,40.8,82.3,88.5,69.8,16.2,3,standard,5.28,0,122.0,229.6,396.1
ANM-01490,Jersey,Male,30.3,70.8,69.4,74.5,19.2,4,high_energy,5.54,1,71.8,147.7,256.0
ANM-01491,Holstein,Female,36.9,89.5,92.3,84.8,19.6,3,standard,4.48,0,99.5,184.3,270.1
ANM-01492,Hereford,Male,31.1,76.3,76.9,74.8,20.3,4,high_energy,5.85,0,114.5,231.0,387.1
ANM-01493,Angus,Female,34.6,79.5,84.9,71.2,24.1,5,standard,4.12,0,90.7,170.3,304.5
ANM-01494,Hereford,Female,39.6,73.9,78.8,63.7,17.7,3,standard,4.08,0,101.1,191.2,323.3
ANM-01495,Jersey,Male,38.0,61.9,72.0,72.4,17.1,3,high_protein,5.21,1,78.8,146.0,224.9
ANM-01496,Angus,Female,34.0,69.6,78.0,63.0,17.3,5,standard,5.99,0,108.4,203.2,350.6
ANM-01497,Limuzin,Female,28.8,69.1,76.9,77.9,15.5,5,high_protein,3.69,0,104.5,181.1,275.2
ANM-01498,Angus,Female,41.6,72.9,84.2,70.9,18.9,3,standard,5.23,1,101.0,158.1,251.7
ANM-01499,Simmental,Male,42.1,73.7,91.7,77.7,12.9,4,standard,4.72,0,132.9,219.5,347.4
ANM-01500,Angus,Female,30.7,80.8,72.1,75.2,12.4,3,standard,4.01,0,85.0,150.2,269.0
ANM-01501,Angus,Male,31.0,66.5,76.7,76.6,17.8,3,standard,3.4,1,75.3,137.7,236.6
ANM-01502,Limuzin,Female,26.8,72.5,90.8,70.1,11.7,1,high_energy,3.91,0,81.3,158.6,294.1
ANM-01503,Simmental,Male,33.4,84.2,92.9,78.7,22.9,4,standard,4.83,0,124.6,221.3,363.1
ANM-01504,Jersey,Female,29.0,67.9,72.6,71.1,21.5,2,high_energy,4.69,0,65.0,139.4,250.9
ANM-01505,Hereford,Female,37.5,70.0,85.4,68.0,10.6,4,high_protein,5.39,1,93.2,185.7,273.4
ANM-01506,Jersey,Female,30.4,69.0,71.7,69.4,8.8,1,standard,3.11,0,65.0,120.0,220.0
ANM-01507,Hereford,Male,40.0,86.4,98.6,88.0,23.3,1,standard,3.15,0,119.4,188.6,322.5
ANM-01508,Jersey,Female,27.1,64.8,71.1,58.8,16.3,3,standard,4.48,0,65.0,125.5,226.7
ANM-01509,Holstein,Female,33.0,74.8,77.5,70.3,21.5,5,high_energy,4.15,0,88.4,175.7,305.7
ANM-01510,Hereford,Male,38.0,78.1,89.4,71.5,17.2,5,high_energy,3.92,0,118.8,228.1,404.3
ANM-01511,Holstein,Female,34.9,75.4,72.2,68.1,15.6,4,standard,4.41,0,85.5,169.1,259.6
ANM-01512,Holstein,Female,38.3,80.4,77.7,81.1,15.0,1,high_energy,4.0,1,72.6,140.4,239.5
ANM-01513,Angus,Female,36.0,78.7,88.7,74.8,19.9,1,standard,3.22,0,72.0,134.1,220.0
ANM-01514,Hereford,Female,29.4,69.3,72.8,65.3,10.0,4,standard,2.31,0,88.6,152.1,267.2
ANM-01515,Limuzin,Female,31.2,74.1,77.6,70.8,17.3,2,standard,5.77,0,87.4,188.3,322.1
ANM-01516,Simmental,Female,42.8,82.1,81.3,77.9,10.5,3,high_protein,4.23,0,108.7,168.2,305.9
ANM-01517,Holstein,Female,31.6,80.0,89.9,75.2,23.3,5,standard,4.89,0,86.6,169.4,275.0
ANM-01518,Limuzin,Male,38.6,77.5,95.4,81.6,21.6,2,standard,3.66,1,110.8,183.2,317.4
ANM-01519,Holstein,Male,38.9,67.1,69.4,64.4,8.3,4,standard,3.92,0,86.9,190.4,346.8
ANM-01520,Holstein,Female,31.0,71.0,83.7,75.3,9.6,3,high_energy,6.35,0,79.5,159.3,308.0
ANM-01521,Simmental,Male,35.7,77.2,82.6,78.8,20.3,3,standard,5.34,0,114.1,208.9,373.2
ANM-01522,Jersey,Female,33.5,69.9,80.7,71.0,14.9,4,standard,3.8,0,71.9,126.1,220.0
ANM-01523,Limuzin,Male,37.2,71.3,75.8,71.7,21.0,4,standard,3.66,1,102.6,155.7,238.4
ANM-01524,Hereford,Male,38.2,81.9,93.8,81.9,24.0,5,high_energy,4.29,0,118.5,222.7,394.6
ANM-01525,Hereford,Male,37.7,67.6,88.5,71.7,20.1,5,standard,4.26,0,110.8,213.9,339.9
ANM-01526,Holstein,Male,33.7,80.6,97.9,77.9,10.3,5,high_protein,6.05,1,90.2,190.0,342.1
ANM-01527,Simmental,Male,38.0,74.2,81.9,78.8,14.4,5,standard,4.8,0,124.0,219.4,382.4
ANM-01528,Jersey,Male,36.5,74.4,78.4,73.7,21.0,2,standard,3.82,0,78.9,160.3,274.3
ANM-01529,Holstein,Female,36.1,75.9,85.7,80.0,14.3,4,high_protein,4.83,0,110.0,198.4,331.0
ANM-01530,Simmental,Male,35.8,82.4,90.9,85.1,20.4,5,high_protein,4.58,1,107.6,197.6,338.6
ANM-01531,Simmental,Male,41.2,82.8,82.9,84.6,21.9,4,standard,4.19,0,132.7,241.3,389.1
ANM-01532,Holstein,Male,30.0,76.9,70.7,69.0,10.1,4,high_protein,4.42,0,80.6,171.3,303.2
ANM-01533,Angus,Male,34.0,79.4,77.0,70.0,22.6,3,high_energy,5.79,0,131.2,255.9,407.9
ANM-01534,Hereford,Male,39.8,75.3,81.5,72.0,17.9,4,standard,3.57,0,123.5,202.6,348.9
ANM-01535,Holstein,Female,37.3,74.2,82.4,80.1,24.6,5,high_protein,4.08,0,117.2,212.6,345.2
ANM-01536,Jersey,Female,28.1,72.3,79.3,66.0,20.0,4,high_energy,6.65,0,76.6,182.6,366.7
ANM-01537,Hereford,Male,40.3,78.4,94.0,73.3,10.5,4,standard,3.39,1,106.2,184.6,284.5
ANM-01538,Hereford,Female,35.9,77.3,79.8,76.4,20.5,3,high_energy,6.62,1,102.8,177.2,309.3
ANM-01539,Hereford,Male,36.6,79.6,97.3,82.7,18.9,3,standard,4.52,0,110.6,201.6,343.8
ANM-01540,Jersey,Male,39.9,71.2,76.7,60.5,16.5,4,standard,2.94,1,65.0,121.4,220.0
ANM-01541,Hereford,Female,33.4,72.8,75.3,66.9,11.3,1,high_protein,3.84,0,80.1,159.2,255.1
ANM-01542,Simmental,Male,40.7,80.4,96.1,89.6,24.4,4,high_energy,5.29,0,148.6,266.2,441.2
ANM-01543,Simmental,Female,36.9,71.9,88.0,73.2,17.6,5,high_energy,4.68,0,115.2,227.9,386.7
ANM-01544,Holstein,Male,42.2,65.1,91.7,63.1,13.3,3,high_energy,3.19,0,95.4,172.7,302.7
ANM-01545,Jersey,Male,30.3,64.6,71.9,66.1,22.8,4,high_energy,4.45,1,65.0,135.0,255.9
ANM-01546,Simmental,Male,32.3,75.4,87.8,78.2,18.9,4,standard,5.01,0,112.1,193.5,338.3
ANM-01547,Simmental,Male,37.5,69.8,85.2,71.7,10.5,4,high_protein,4.26,1,108.7,196.0,323.6
ANM-01548,Hereford,Female,32.5,72.0,74.5,67.7,17.2,5,high_energy,4.32,0,111.2,211.8,369.2
ANM-01549,Simmental,Male,48.0,79.6,80.5,83.0,8.4,2,high_energy,5.69,0,132.5,277.6,449.4
ANM-01550,Simmental,Female,33.4,76.7,92.4,78.7,13.7,5,standard,4.0,1,96.4,169.6,236.1
ANM-01551,Holstein,Female,39.0,77.8,89.1,75.4,14.8,4,standard,4.13,0,102.5,184.6,291.8
ANM-01552,Jersey,Female,32.1,62.3,77.3,70.5,19.1,5,standard,2.95,0,72.3,139.1,220.0
ANM-01553,Simmental,Male,41.8,81.4,89.5,79.0,16.9,2,standard,5.2,0,111.9,203.7,313.6
ANM-01554,Simmental,Male,40.5,82.1,100.9,75.8,9.0,3,standard,3.54,0,107.7,196.0,322.8
ANM-01555,Simmental,Male,44.0,76.9,86.1,75.8,9.8,5,high_energy,6.22,1,133.5,239.2,398.6
ANM-01556,Hereford,Female,37.2,77.1,89.0,71.9,22.1,5,high_protein,4.06,0,109.6,179.2,320.2
ANM-01557,Limuzin,Male,39.7,76.4,100.8,78.3,17.3,4,standard,4.5,0,127.7,228.3,356.7
ANM-01558,Jersey,Female,29.8,65.9,71.9,64.8,24.3,4,standard,4.86,0,68.0,142.4,246.7
ANM-01559,Angus,Female,35.9,71.7,84.2,60.0,16.9,4,high_energy,3.99,1,92.8,180.2,301.4
ANM-01560,Limuzin,Male,39.9,81.9,92.0,80.2,24.9,5,standard,3.3,0,139.0,232.7,362.0
ANM-01561,Limuzin,Female,35.6,79.7,99.2,85.4,17.7,2,high_protein,3.74,0,115.1,190.8,319.4
ANM-01562,Angus,Male,33.9,71.3,85.0,65.5,23.2,4,standard,4.75,0,110.5,208.7,374.0
ANM-01563,Limuzin,Female,40.0,86.8,92.5,84.4,25.8,3,standard,4.91,0,134.3,225.7,327.7
ANM-01564,Limuzin,Male,40.5,86.2,82.6,83.7,17.0,5,standard,4.98,0,128.8,230.8,386.8
ANM-01565,Hereford,Female,34.5,67.5,71.8,70.4,24.2,5,high_protein,5.15,0,107.5,190.2,344.3
ANM-01566,Jersey,Female,26.0,67.2,69.8,69.6,17.2,3,standard,3.1,1,65.0,120.0,220.0
ANM-01567,Holstein,Female,40.3,78.9,81.8,73.1,13.2,3,high_energy,6.85,0,118.8,219.5,398.2
ANM-01568,Holstein,Male,37.2,77.6,92.0,69.4,14.3,3,standard,4.88,0,94.4,182.4,325.2
ANM-01569,Jersey,Female,29.9,70.7,74.5,69.7,9.5,5,standard,4.86,0,65.0,146.8,278.0
ANM-01570,Jersey,Male,37.1,65.9,68.7,69.6,18.8,4,high_protein,3.29,0,77.6,152.6,280.3
ANM-01571,Simmental,Female,37.8,78.7,84.1,86.6,20.6,5,standard,4.71,0,124.6,212.7,368.2
ANM-01572,Angus,Male,42.5,70.9,83.3,63.5,15.9,5,standard,3.04,0,125.4,220.4,355.2
ANM-01573,Angus,Male,28.3,73.4,82.4,74.5,16.1,2,high_energy,4.86,0,101.5,199.1,332.3
ANM-01574,Hereford,Male,34.0,75.0,91.9,80.9,8.6,4,high_protein,3.9,1,91.4,192.9,298.9
ANM-01575,Holstein,Male,40.1,92.0,90.7,85.1,17.5,4,standard,3.77,0,122.3,215.0,361.9
ANM-01576,Simmental,Male,37.7,80.5,87.9,79.1,15.6,4,standard,3.94,0,122.5,203.7,354.7
ANM-01577,Hereford,Female,39.1,67.5,81.1,67.8,13.4,3,high_protein,4.58,0,100.1,179.2,300.7
ANM-01578,Limuzin,Male,46.8,87.6,88.5,74.2,12.2,1,high_energy,5.93,0,116.9,216.4,410.9
ANM-01579,Limuzin,Female,40.8,84.0,89.1,82.3,20.3,4,high_protein,4.61,0,136.2,224.7,358.3
ANM-01580,Limuzin,Male,36.6,75.1,77.3,83.3,16.7,2,high_energy,5.45,0,117.9,231.4,405.4
ANM-01581,Limuzin,Female,35.3,75.3,90.0,59.5,23.1,4,high_energy,5.0,0,119.3,208.3,361.5
ANM-01582,Simmental,Female,40.8,87.4,96.9,78.9,14.7,3,standard,5.33,0,115.6,201.5,309.4
ANM-01583,Simmental,Male,41.7,74.2,86.2,81.5,12.0,1,standard,4.06,0,115.5,213.6,343.1
ANM-01584,Simmental,Female,37.6,78.3,77.1,71.1,16.5,4,high_energy,4.52,0,114.4,205.0,381.2
ANM-01585,Angus,Female,37.8,78.5,88.3,68.0,17.6,3,high_energy,5.89,0,104.8,211.3,347.1
ANM-01586,Limuzin,Female,38.8,85.0,92.9,79.5,23.4,5,high_protein,4.56,0,122.2,200.9,346.2
ANM-01587,Simmental,Male,30.9,78.1,76.5,75.1,11.8,4,high_energy,4.76,0,108.3,210.7,354.1
ANM-01588,Angus,Male,31.4,73.9,78.8,74.9,16.6,5,standard,4.25,1,98.1,163.2,255.8
ANM-01589,Simmental,Female,30.7,70.6,82.8,69.6,21.3,4,standard,3.35,0,92.2,169.9,254.2
ANM-01590,Holstein,Male,34.6,76.4,93.0,70.4,15.9,4,high_energy,4.76,0,108.7,202.1,371.7
ANM-01591,Holstein,Female,39.8,82.7,99.6,83.2,8.6,5,standard,4.31,1,97.5,180.8,256.1
ANM-01592,Holstein,Male,37.1,79.1,77.2,72.2,22.9,4,high_energy,4.79,0,111.7,199.8,374.7
ANM-01593,Limuzin,Female,30.3,78.0,69.8,70.1,17.4,2,high_energy,6.23,0,91.7,201.2,343.1
ANM-01594,Simmental,Male,35.0,87.0,94.3,76.5,16.8,5,standard,4.59,0,128.7,237.8,387.8
ANM-01595,Hereford,Male,32.3,72.1,73.8,73.6,22.6,5,high_energy,4.0,0,116.8,224.1,387.5
ANM-01596,Angus,Female,32.9,72.5,82.1,61.0,16.1,4,high_energy,4.93,0,103.7,199.7,316.5
ANM-01597,Holstein,Female,33.2,82.3,78.7,72.8,13.9,1,high_protein,4.07,0,65.7,155.6,265.7
ANM-01598,Holstein,Female,32.4,81.8,99.4,79.7,18.3,3,standard,3.72,0,80.5,176.0,283.9
ANM-01599,Hereford,Female,33.1,70.9,71.7,63.9,25.0,4,high_energy,5.91,1,96.8,177.2,316.6
ANM-01600,Simmental,Male,35.9,83.3,89.8,75.8,20.9,5,standard,5.8,0,134.7,244.9,390.9
ANM-01601,Limuzin,Male,39.4,86.6,89.6,84.8,22.4,5,high_energy,5.6,0,150.4,265.7,435.2
ANM-01602,Holstein,Male,36.3,65.9,75.7,65.0,23.3,4,standard,3.78,1,90.4,145.3,250.3
ANM-01603,Angus,Male,35.3,71.7,83.2,71.0,22.0,2,high_protein,4.75,1,88.5,168.4,304.4
ANM-01604,Hereford,Male,30.5,78.3,85.9,83.6,8.5,2,high_protein,4.41,1,70.6,143.5,242.3
ANM-01605,Simmental,Female,35.6,71.1,74.0,65.4,13.4,4,high_energy,5.63,0,104.4,188.9,318.0
ANM-01606,Simmental,Male,39.9,81.3,94.8,76.8,10.6,3,high_energy,4.17,0,119.0,226.4,378.4
ANM-01607,Limuzin,Male,30.8,79.7,92.0,89.0,11.4,3,standard,5.1,0,113.5,214.4,345.4
ANM-01608,Simmental,Male,33.6,76.8,86.3,74.6,12.6,4,high_energy,5.52,1,99.8,184.9,329.5
ANM-01609,Jersey,Male,28.2,67.4,72.1,59.3,16.8,3,standard,2.97,0,65.0,128.2,220.0
ANM-01610,Jersey,Male,30.6,68.2,71.7,63.8,14.3,4,high_energy,3.84,0,82.8,177.0,326.9
ANM-01611,Simmental,Female,33.5,67.5,86.4,73.5,24.5,5,standard,4.08,0,117.2,218.4,343.6
ANM-01612,Hereford,Male,34.7,86.8,95.0,81.7,22.7,5,high_energy,5.05,0,123.7,239.4,423.7
ANM-01613,Hereford,Female,37.3,73.0,81.6,68.7,11.9,5,standard,3.34,0,110.7,197.6,272.8
ANM-01614,Simmental,Female,38.2,79.2,85.5,82.2,17.3,4,high_energy,5.8,0,115.4,210.7,337.2
ANM-01615,Hereford,Female,30.5,80.7,90.9,70.4,13.8,1,high_energy,4.74,0,79.4,159.2,305.0
ANM-01616,Holstein,Female,41.8,76.8,100.9,81.4,10.4,3,standard,4.74,0,101.0,187.7,292.1
ANM-01617,Holstein,Male,33.0,65.6,76.9,74.6,24.0,3,standard,5.17,0,92.7,170.8,283.1
ANM-01618,Angus,Male,41.3,75.1,83.0,72.9,16.0,5,high_protein,4.78,0,129.4,238.2,393.7
ANM-01619,Limuzin,Male,38.3,69.5,92.6,71.8,23.9,3,high_energy,5.99,0,129.0,250.1,431.9
ANM-01620,Holstein,Female,31.6,72.8,88.4,69.4,20.1,5,standard,3.12,0,93.9,166.4,264.6
ANM-01621,Holstein,Female,26.3,75.9,74.0,67.6,19.0,4,standard,4.47,0,72.8,151.6,265.9
ANM-01622,Jersey,Male,32.7,61.6,68.1,58.8,18.7,4,standard,4.31,0,69.3,150.2,272.2
ANM-01623,Hereford,Male,33.0,72.7,83.3,71.5,11.1,4,high_energy,5.28,0,107.1,209.4,378.1
ANM-01624,Holstein,Female,36.4,69.9,84.2,77.8,22.9,2,high_energy,6.92,0,90.2,177.4,345.4
ANM-01625,Simmental,Female,35.3,72.2,75.8,68.3,14.9,4,standard,4.78,0,106.7,191.7,314.0
ANM-01626,Hereford,Female,34.6,72.1,84.1,72.2,18.5,5,high_energy,4.08,0,109.3,215.7,353.3
ANM-01627,Simmental,Female,38.0,68.4,78.8,68.5,14.5,4,high_energy,6.36,0,112.3,229.0,400.8
ANM-01628,Holstein,Female,34.8,81.4,84.5,75.9,17.4,5,high_energy,6.5,0,107.5,209.5,373.4
ANM-01629,Holstein,Female,40.0,81.4,80.2,68.5,23.2,3,standard,5.34,0,101.7,182.4,288.9
ANM-01630,Simmental,Male,41.1,84.8,88.9,76.5,14.9,3,standard,3.61,1,108.5,173.7,273.8
ANM-01631,Jersey,Male,29.6,69.8,78.0,62.5,18.1,3,standard,3.38,0,71.3,140.4,253.1
ANM-01632,Limuzin,Female,34.8,83.9,89.5,78.8,12.2,5,standard,3.8,0,123.6,211.7,323.3
ANM-01633,Angus,Female,25.5,69.3,73.9,64.0,18.9,5,standard,3.6,0,65.0,147.7,242.2
ANM-01634,Angus,Male,33.8,75.4,85.0,69.3,9.4,4,standard,4.24,1,87.6,180.6,265.7
ANM-01635,Limuzin,Female,39.4,82.6,77.7,74.0,9.1,5,standard,3.32,0,113.8,186.1,254.9
ANM-01636,Simmental,Male,35.9,78.4,91.2,86.1,9.7,2,high_energy,5.22,0,102.1,211.9,366.3
ANM-01637,Simmental,Female,35.5,71.2,75.3,71.8,18.4,5,standard,3.61,1,100.4,167.2,254.1
ANM-01638,Limuzin,Male,37.5,83.3,83.8,78.9,18.8,4,high_energy,5.4,0,140.2,253.1,412.5
ANM-01639,Simmental,Female,31.8,80.6,85.4,73.5,20.6,4,standard,5.39,0,99.1,177.0,323.1
ANM-01640,Hereford,Male,43.6,69.0,77.3,68.7,8.0,4,high_energy,4.2,0,114.6,220.8,361.9
ANM-01641,Hereford,Male,37.2,69.6,77.8,59.1,10.8,2,standard,4.26,1,94.0,182.9,300.0
ANM-01642,Holstein,Male,37.4,65.5,76.7,68.5,12.4,3,high_energy,5.82,1,79.8,167.8,305.6
ANM-01643,Jersey,Female,32.7,62.8,71.2,63.1,9.3,1,high_energy,3.6,1,65.0,120.0,227.8
